scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,17,goal_reached,high,12,1,549,54.9,52.8669,0.8452,-0.6779,0.7013,13.7771,0.2649,0.3473,0.9702,0.2246,-0.0079,0.0282,0.0496,0.027,27.11,483.6,21.65,0,0,8,0,13,0,0.007486,368,3,0.367075,207,1,2.7413,4,0.0,9e-10,0.2,
CorridorStructured,mpc_soft,10,16,goal_reached,high,12,1,570,57.0,55.4977,0.8051,0.4011,0.8957,17.4193,0.3916,0.5818,2.2437,0.4303,-0.0012,0.0307,0.0662,0.0307,28.02,238.37,12.86,0,0,9,0,34,0,0.006493,408,5,0.370305,202,10,2.6088,4,0.0,9e-10,0.2,
OpenClutter,mpc_soft,11,0,goal_reached,low,4,1,526,52.6,52.011,0.8395,0.9888,0.0565,9.3285,0.0497,0.1074,0.5766,0.0952,0.0028,0.0333,0.401,0.0331,31.02,54.76,6.71,0,0,0,0,3,0,0.000899,140,3,0.48473,399,2,0.8232,2,0.0,0.0,0.385807,
OpenClutter,mpc_soft,11,1,goal_reached,low,4,1,530,53.0,52.0417,0.839,0.9819,0.0683,9.3431,0.0678,0.1514,0.6654,0.1354,0.0085,0.0211,0.0487,0.0193,30.96,47.74,6.99,0,0,0,0,7,0,0.00086,440,2,0.36803,245,3,0.8057,2,0.0,0.0,0.36803,
CorridorStructured,mpc_soft,10,19,solver_fail:Infeasible_Problem_Detected,high,12,0,638,63.8,55.2146,0.8093,-0.1181,0.8993,28.2245,0.4231,0.5068,1.114,0.279,-0.0035,0.0286,0.0497,0.0284,31.62,362.86,21.96,3,0,111,0,133,0,0.025545,493,8,0.367267,427,8,2.9389,4,0.0,2.94e-08,0.2,
OpenClutter,mpc_soft,11,2,goal_reached,low,4,1,527,52.7,52.1144,0.8378,0.9889,0.0539,9.6518,0.1374,0.3724,1.5142,0.3461,0.0036,0.0229,0.196,0.0226,30.32,82.67,8.01,0,0,3,0,16,0,0.000919,304,0,0.367221,285,3,0.8786,4,2e-10,9.07e-08,0.2,
OpenClutter,mpc_soft,11,4,goal_reached,low,4,1,528,52.8,51.8177,0.8426,-0.052,0.9839,10.2938,0.0752,0.1543,0.7197,0.1347,0.0044,0.0184,0.1661,0.0179,29.87,60.0,6.83,0,0,0,0,2,0,0.001755,262,2,0.406124,276,2,0.9564,2,0.0,0.0,0.230345,
OpenClutter,mpc_soft,11,3,goal_reached,low,4,1,526,52.6,51.7886,0.8431,0.9846,0.0605,8.0426,0.0355,0.0974,0.6153,0.0906,-0.0008,0.0106,0.0493,0.0105,30.57,60.49,6.63,0,0,0,0,1,0,0.00052,124,3,0.49851,126,3,0.6426,3,0.0,0.0,0.49851,
OpenClutter,mpc_soft,11,5,goal_reached,low,4,1,529,52.9,51.7311,0.844,0.977,0.1171,12.9768,0.2228,0.3345,0.9857,0.2496,0.0092,0.0279,0.0496,0.0264,30.39,130.26,8.78,0,0,4,0,31,0,0.001307,143,1,0.380753,145,1,1.0321,2,0.0,0.0,0.2,
OpenClutter,mpc_soft,11,6,goal_reached,low,4,1,526,52.6,51.9297,0.8408,0.9873,0.0587,7.9755,0.0549,0.1563,0.8897,0.1463,-0.0071,0.0213,0.0496,0.0201,30.12,43.83,6.6,0,0,0,0,2,0,0.001684,152,0,0.406987,149,0,0.7624,2,0.0,0.0,0.29722,
OpenClutter,mpc_soft,11,8,goal_reached,low,4,1,526,52.6,51.6941,0.8446,0.9828,0.0656,7.6533,0.0298,0.0743,0.4548,0.068,0.0023,0.0153,0.0497,0.0151,30.04,49.28,6.81,0,0,0,0,0,0,0.0,,,0.551056,77,3,0.9373,2,0.0,0.0,0.522923,
OpenClutter,mpc_soft,11,7,goal_reached,low,4,1,555,55.5,53.7432,0.8124,0.9683,0.1082,10.5477,0.3101,0.6826,2.569,0.6081,-0.001,0.0174,0.1381,0.0173,31.26,48.77,7.38,0,0,2,0,49,0,0.003443,406,2,0.367091,471,1,0.9676,2,0.0,0.0,0.2,
OpenClutter,mpc_soft,11,9,goal_reached,low,4,1,526,52.6,51.5616,0.8468,0.9803,0.0667,6.7966,0.0164,0.0351,0.2048,0.031,-0.0008,0.008,0.0467,0.0079,30.47,46.52,6.63,0,0,0,0,0,0,0.0,,,1.270464,396,1,0.7586,3,0.0,0.0,0.522923,
OpenClutter,mpc_soft,11,10,goal_reached,low,4,1,529,52.9,51.888,0.8415,0.9809,0.0674,9.0083,0.0629,0.1755,0.9226,0.1639,0.0008,0.0176,0.0497,0.0176,30.93,43.59,6.54,0,0,0,0,13,0,0.000382,449,0,0.367682,460,0,0.9622,3,0.0,0.0,0.367682,
OpenClutter,mpc_soft,11,11,goal_reached,low,4,1,526,52.6,51.5616,0.8468,0.9803,0.0667,6.7966,0.0164,0.0351,0.2048,0.031,-0.0008,0.008,0.0467,0.0079,30.65,46.42,6.62,0,0,0,0,0,0,0.0,,,0.643445,190,3,1.0741,3,0.0,0.0,0.522923,
OpenClutter,mpc_soft,11,12,goal_reached,low,4,1,531,53.1,51.2745,0.8515,0.1725,0.9591,9.8493,0.0876,0.2037,0.972,0.1839,0.0045,0.0239,0.0496,0.0235,30.02,165.61,9.29,0,0,7,0,19,0,0.00191,322,2,0.43395,323,2,1.194,3,0.0,9e-10,0.2,
