scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,11,goal_reached,high,12,1,576,57.6,52.4024,0.8527,0.9039,0.2693,12.6887,0.2089,0.3296,0.8373,0.255,-0.0041,0.0213,0.0491,0.0209,53.4,428.01,18.95,0,0,25,0,49,0,0.013913,433,4,0.367817,178,3,2.1806,4,0.0,1e-09,0.2,
CorridorStructured,mpc_soft,10,8,solver_fail:Restoration_Failed,high,12,0,601,60.1,34.6309,1.2903,0.465,0.5354,7.1068,0.693,0.8281,1.8142,0.4532,-0.0019,0.0295,0.0495,0.0294,62.17,258.62,17.65,1,0,349,0,317,0,0.069594,403,2,0.362479,485,4,2.9551,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,16,goal_reached,high,12,1,752,75.2,53.8557,0.8297,0.6849,0.4352,14.6938,0.5573,0.6681,1.4146,0.3685,-0.0053,0.0287,0.0497,0.0282,41.79,465.05,33.07,2,0,301,0,263,0,0.180454,138,11,0.295048,142,2,2.6902,4,0.0,5.8e-09,0.2,
OpenClutter,mpc_soft,11,2,goal_reached,low,4,1,565,56.5,52.7533,0.8277,-0.0001,0.9567,15.9519,0.1804,0.2588,0.6493,0.1856,-0.0065,0.023,0.1402,0.0221,41.58,432.78,20.0,0,0,18,0,49,0,0.002384,306,3,0.368776,342,0,0.8761,3,0.0,4e-10,0.2,
OpenClutter,mpc_soft,11,5,goal_reached,low,4,1,540,54.0,50.2982,0.8681,0.93,0.2375,8.61,0.2231,0.3152,0.7118,0.2227,-0.0058,0.027,0.0499,0.0264,38.37,166.05,10.99,0,0,30,0,19,0,0.009506,170,1,0.42433,396,0,0.9722,2,0.0,4e-10,0.2,
OpenClutter,mpc_soft,11,3,goal_reached,low,4,1,526,52.6,51.756,0.8436,0.984,0.0655,8.8374,0.0482,0.1182,0.6814,0.108,-0.0112,0.0219,0.0485,0.0188,40.57,94.45,3.06,0,0,0,0,9,0,0.000145,205,2,0.370787,295,0,0.692,3,0.0,0.0,0.370787,
CorridorStructured,mpc_soft,10,17,goal_reached,high,12,1,645,64.5,50.8691,0.8784,0.788,0.3596,14.1408,0.52,0.6449,1.4757,0.3814,-0.009,0.0269,0.0493,0.0254,58.39,217.57,18.25,0,0,179,0,164,0,0.022171,455,3,0.367201,280,1,2.5178,4,0.0,3.5e-09,0.2,
OpenClutter,mpc_soft,11,4,goal_reached,low,4,1,533,53.3,51.221,0.8524,0.961,0.1215,8.5507,0.0724,0.1394,0.5281,0.1191,-0.0088,0.0255,0.0497,0.024,44.38,144.04,12.85,0,0,8,0,25,0,0.005368,339,0,0.36739,328,0,0.7899,2,0.0,0.0,0.2,
OpenClutter,mpc_soft,11,1,goal_reached,low,4,1,527,52.7,51.8335,0.8424,0.9836,0.0616,9.4985,0.0434,0.092,0.4222,0.0811,0.0047,0.017,0.0482,0.0163,60.62,74.31,3.68,0,0,0,0,7,0,0.00019,361,0,0.367532,440,2,0.9241,2,0.0,0.0,0.367532,
OpenClutter,mpc_soft,11,7,goal_reached,low,4,1,526,52.6,51.7029,0.8445,0.9829,0.0652,7.7205,0.0286,0.0695,0.4235,0.0634,-0.0029,0.0192,0.0496,0.019,40.07,47.98,2.05,0,0,0,0,4,0,0.000168,294,3,0.371226,295,3,0.8175,2,0.0,0.0,0.371226,
CorridorStructured,mpc_soft,10,9,max_steps,high,12,0,800,80.0,47.5171,0.9404,0.4959,0.5186,14.0347,0.7296,0.8736,1.6823,0.4805,-0.0008,0.0279,0.0497,0.0279,62.71,679.03,31.19,1,0,444,0,414,0,0.088443,512,4,0.360451,775,7,2.8025,4,0.0,2.4e-09,0.2,
OpenClutter,mpc_soft,11,9,goal_reached,low,4,1,526,52.6,51.5077,0.8477,0.9792,0.0683,6.8238,0.0194,0.0418,0.2157,0.037,-0.0007,0.0081,0.0453,0.0081,41.16,64.87,4.33,0,0,0,0,2,0,6.8e-05,305,0,0.427294,304,0,0.8194,3,0.0,0.0,0.427294,
OpenClutter,mpc_soft,11,8,goal_reached,low,4,1,526,52.6,51.5669,0.8467,0.9804,0.0668,7.1112,0.0199,0.0405,0.2048,0.0352,-0.0004,0.0082,0.0467,0.0081,48.39,66.97,9.0,0,0,0,0,3,0,5.3e-05,120,3,0.485578,118,3,0.7224,2,0.0,0.0,0.485578,
OpenClutter,mpc_soft,11,11,goal_reached,low,4,1,527,52.7,51.1487,0.8536,0.9706,0.1224,9.3196,0.1173,0.2194,0.8685,0.1854,0.0007,0.0266,0.0498,0.0266,41.67,83.36,9.22,0,0,2,0,23,0,0.002723,196,3,0.367785,197,3,0.8159,3,0.0,0.0,0.2,
OpenClutter,mpc_soft,11,14,goal_reached,low,4,1,526,52.6,51.5616,0.8468,0.9803,0.0667,6.7966,0.0164,0.0351,0.2048,0.031,-0.0008,0.008,0.0467,0.0079,39.66,44.18,1.77,0,0,0,0,0,0,0.0,,,1.451985,292,3,0.5646,2,0.0,0.0,0.522923,
OpenClutter,mpc_soft,11,6,solver_fail:Restoration_Failed,low,4,0,472,47.2,39.8265,1.0963,0.8434,0.3331,8.5097,0.0889,0.1885,0.5084,0.1663,-0.0035,0.0137,0.0477,0.0132,67.93,417.33,28.08,1,0,20,0,65,0,0.000225,444,2,0.368807,144,0,0.9174,3,0.0,0.0,0.2,
