scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,5,goal_reached,high,12,1,634,63.4,50.4225,0.8862,0.7953,0.3653,9.5194,0.3737,0.5753,1.509,0.4374,-0.0002,0.0243,0.0491,0.0243,46.88,290.28,33.5,0,0,180,0,121,0,0.31616,329,8,0.221727,329,8,2.7003,4,1e-10,1.26e-08,-0.179346,
CorridorStructured,mpc_soft,10,4,goal_reached,high,12,1,687,68.7,51.7046,0.8642,0.7526,0.4094,22.5748,0.7044,0.865,1.5608,0.502,-0.0078,0.0288,0.0494,0.0278,45.03,181.09,22.28,0,0,209,0,98,0,0.169565,378,9,0.30047,379,9,2.7875,4,1e-10,3.1e-08,-0.202474,
CorridorStructured,mpc_soft,10,10,goal_reached,high,12,1,536,53.6,52.2312,0.8555,0.9745,0.0842,9.6351,0.0396,0.0933,0.4636,0.0845,-0.0071,0.0162,0.0491,0.0146,34.1,79.48,4.33,0,0,0,0,8,0,0.047138,377,2,0.493452,376,2,2.1474,4,0.0,0.0,0.299077,
CorridorStructured,mpc_soft,10,15,goal_reached,high,12,1,536,53.6,52.7672,0.8468,0.9845,0.0637,9.3511,0.0494,0.1157,0.512,0.1046,-0.0036,0.0197,0.0492,0.0194,33.04,207.28,8.58,0,0,0,0,12,0,0.118644,278,8,0.367574,296,2,2.5019,4,0.0,0.0,0.367574,
CorridorStructured,mpc_soft,10,17,goal_reached,high,12,1,536,53.6,52.6146,0.8493,0.9816,0.0721,13.1376,0.1258,0.2588,1.0425,0.2262,-0.0072,0.0222,0.0494,0.021,33.87,299.87,12.32,0,0,10,0,42,0,0.214773,227,10,0.278741,228,10,2.528,4,0.0,0.0,0.031134,
CorridorStructured,mpc_soft,10,19,goal_reached,high,12,1,538,53.8,52.8465,0.8455,0.9823,0.0879,12.5579,0.1132,0.2016,0.8533,0.1669,-0.0044,0.0224,0.0494,0.022,35.1,172.72,7.52,0,0,4,0,32,0,0.106916,252,10,0.328848,252,10,2.645,4,0.0,0.0,0.226059,
CorridorStructured,mpc_soft,10,14,goal_reached,high,12,1,540,54.0,53.2369,0.8393,0.9859,0.0737,14.6992,0.2716,0.436,1.2993,0.341,-0.0159,0.0842,0.9042,0.0827,36.27,324.57,20.85,0,0,21,0,30,0,0.085267,253,1,0.341911,253,1,2.4463,4,0.0,2.3e-09,-0.078247,
CorridorStructured,mpc_soft,10,11,solver_fail:Infeasible_Problem_Detected,high,12,0,543,54.3,49.0856,0.9103,0.904,0.2395,15.7416,0.3014,0.4607,1.0523,0.3485,-0.007,0.0287,0.0495,0.0278,37.62,212.35,15.95,1,0,64,0,60,0,0.320459,381,11,0.224753,389,11,2.814,4,0.0,0.0,-0.05259,
OpenClutter,mpc_soft,11,2,goal_reached,low,4,1,526,52.6,51.7655,0.8435,0.9841,0.0663,9.9038,0.0653,0.1656,0.8944,0.1521,-0.0019,0.0137,0.0494,0.0136,38.83,73.89,3.6,0,0,0,0,9,0,0.000199,96,2,0.399935,100,2,0.7148,2,0.0,0.0,0.342493,
OpenClutter,mpc_soft,11,0,goal_reached,low,4,1,526,52.6,51.2744,0.8515,0.9748,0.0947,9.2867,0.0535,0.1295,0.615,0.1179,0.004,0.0198,0.049,0.0194,39.04,113.75,5.97,0,0,7,0,13,0,0.000469,113,2,0.367971,116,2,1.0095,3,0.0,0.0,0.089925,
OpenClutter,mpc_soft,11,1,goal_reached,low,4,1,528,52.8,51.9729,0.8401,0.9843,0.064,9.6668,0.0578,0.1359,0.6597,0.123,-0.001,0.0188,0.0471,0.0187,39.14,71.34,3.56,0,0,0,0,12,0,0.000179,94,2,0.370928,92,2,0.8182,2,0.0,0.0,0.370928,
OpenClutter,mpc_soft,11,3,goal_reached,low,4,1,527,52.7,51.9317,0.8408,0.9854,0.061,10.6328,0.0655,0.1544,0.816,0.1398,-0.0,0.0135,0.0497,0.0135,39.12,83.91,4.77,0,0,0,0,17,0,0.059462,276,0,0.367912,370,2,0.9108,3,0.0,0.0,0.367912,
OpenClutter,mpc_soft,11,4,goal_reached,low,4,1,526,52.6,51.5971,0.8462,0.9809,0.0661,7.1704,0.0205,0.0432,0.2048,0.038,-0.0016,0.0094,0.0453,0.0093,38.47,54.75,2.49,0,0,0,0,2,0,8.6e-05,292,3,0.439509,295,3,0.6711,2,0.0,0.0,0.439509,
OpenClutter,mpc_soft,11,5,goal_reached,low,4,1,526,52.6,51.8612,0.8419,0.986,0.0591,8.139,0.0337,0.0839,0.5179,0.0769,-0.0047,0.0209,0.1296,0.0204,39.03,69.75,3.28,0,0,0,0,9,0,0.000164,261,3,0.446307,271,3,0.7167,2,0.0,0.0,0.446307,
OpenClutter,mpc_soft,11,6,goal_reached,low,4,1,526,52.6,51.6758,0.8449,0.9824,0.0657,8.2069,0.0352,0.0865,0.4668,0.079,0.003,0.016,0.0494,0.0158,38.64,65.53,3.46,0,0,0,0,10,0,0.054505,201,1,0.356549,202,1,0.7776,2,0.0,0.0,0.356549,
CorridorStructured,mpc_soft,10,16,solver_fail:Infeasible_Problem_Detected,high,12,0,428,42.8,37.6884,1.1856,0.8806,0.313,12.8452,0.3095,0.421,0.8631,0.2853,-0.0035,0.0394,0.419,0.0393,61.35,689.39,76.85,2,0,84,0,77,0,0.258775,178,2,0.291153,179,2,2.6869,4,0.0001042489,0.0446185077,-0.171094,
