scenario,controller,weight_name,weight_factor,weight_value,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,1,solver_fail:Infeasible_Problem_Detected,mid,8,0,309,30.9,30.2621,1.4428,0.9794,0.0633,6.762,0.0667,0.1256,0.4765,0.1065,0.0021,0.0266,0.0498,0.0266,30.96,405.34,24.14,1,0,0,0,0,0,0.0,201,4,0.374341,267,5,1.4013,3,0.0,0.0,0.374341,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,8,goal_reached,low,4,1,557,55.7,53.229,0.8203,0.9556,0.1031,11.1927,0.0764,0.1738,0.8077,0.1561,-0.0051,0.0302,0.2398,0.0298,34.14,634.4,30.09,1,0,0,0,1,0,0.003692,117,3,0.431019,127,3,0.9713,2,8.20997e-05,0.0457295442,0.405077,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,2,solver_fail:Infeasible_Problem_Detected,mid,8,0,270,27.0,25.4026,1.7188,0.9408,0.1706,6.5484,0.1067,0.2381,0.9483,0.2129,0.0009,0.0236,0.0498,0.0236,34.95,502.92,31.92,1,0,2,0,1,0,0.015837,269,0,0.523584,179,7,1.3852,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,0,goal_reached,mid,8,1,558,55.8,52.4632,0.8322,0.9402,0.1555,15.0786,0.1058,0.2035,0.7652,0.1739,-0.0031,0.0262,0.1069,0.026,33.12,206.95,16.71,0,0,3,0,0,0,0.0,279,6,0.428759,182,0,2.0108,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,321,32.1,31.145,1.4019,0.9702,0.098,7.1206,0.0716,0.1446,0.5694,0.1257,0.0018,0.0253,0.0498,0.0252,33.34,411.56,32.93,1,0,0,0,0,0,0.0,238,4,0.53015,236,4,1.8536,4,0.0,0.0,0.53015,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,4,goal_reached,mid,8,1,533,53.3,51.894,0.8414,0.9736,0.03,10.6039,0.0795,0.1534,0.5566,0.1311,-0.0019,0.0262,0.0497,0.0261,31.5,309.25,14.79,0,0,0,0,0,0,0.0,242,1,0.454065,243,1,2.212,4,0.0,0.0,0.284539,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,321,32.1,31.056,1.4059,0.9675,0.0986,7.1986,0.0618,0.1327,0.574,0.1174,-0.0009,0.027,0.0497,0.027,30.04,198.98,17.03,1,0,0,0,0,0,0.0,238,4,0.526899,236,4,1.8505,4,0.0,0.0,0.526899,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,401,40.1,39.0514,1.1181,0.9739,0.0562,7.4108,0.0745,0.1419,0.5712,0.1207,-0.0055,0.0317,0.2105,0.0312,31.7,216.33,13.81,1,0,0,0,0,0,0.0,278,2,0.444567,97,0,2.5362,4,0.0,0.0,0.444567,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,5,solver_fail:Infeasible_Problem_Detected,mid,8,0,268,26.8,26.1737,1.6682,0.9766,0.0665,6.1807,0.1015,0.241,0.9505,0.2185,-0.001,0.0239,0.0493,0.0238,29.57,201.31,15.03,1,0,0,0,0,0,0.0,245,6,0.487032,244,6,1.4515,4,0.0,0.0,0.487032,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,5,goal_reached,mid,8,1,560,56.0,53.8521,0.8108,0.9616,0.1106,16.0816,0.1461,0.2713,0.9282,0.2286,-0.0069,0.0398,0.4099,0.0392,32.88,239.97,14.59,0,0,0,0,0,0,0.0,245,6,0.432208,340,4,1.9321,4,0.0,0.0,0.203378,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,6,goal_reached,mid,8,1,546,54.6,52.5895,0.8302,0.9632,0.0793,11.5444,0.0842,0.1817,0.735,0.1611,-0.0044,0.0266,0.09,0.0262,32.79,676.34,36.99,2,0,0,0,0,0,0.0,220,3,0.410298,421,4,2.1886,4,2.98652e-05,0.0099854938,0.410298,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,7,goal_reached,mid,8,1,559,55.9,53.7792,0.8119,0.396,0.8807,12.0499,0.1277,0.2904,1.4935,0.2608,-0.0045,0.0388,0.463,0.0386,32.26,723.87,31.44,1,0,3,0,0,0,0.0,400,6,0.376632,401,6,2.1789,4,2.4174e-05,0.013513244,0.2,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,0,goal_reached,mid,8,1,559,55.9,52.5163,0.8314,0.9395,0.1572,15.0342,0.0856,0.1806,0.7499,0.159,-0.0042,0.0255,0.0496,0.0251,31.48,219.68,13.59,0,0,3,0,0,0,0.0,382,4,0.425617,183,0,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,9,solver_fail:Infeasible_Problem_Detected,mid,8,0,155,15.5,13.1877,3.3108,0.8508,0.308,5.7103,0.0549,0.1124,0.3063,0.0981,0.0008,0.0239,0.0496,0.0239,34.74,448.31,42.61,1,0,0,0,0,0,0.0,,,0.602155,148,7,1.3871,4,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,1,goal_reached,mid,8,1,563,56.3,53.4837,0.8164,0.2023,0.9384,11.9982,0.1152,0.2851,1.4463,0.2608,-0.0041,0.027,0.0895,0.0266,32.4,440.27,26.42,0,0,0,0,0,0,0.0,343,6,0.375243,268,5,1.8544,4,0.0,0.0,0.375243,
OpenClutter,mpcc_hard,q_cont,0.5,1.5,11,9,goal_reached,mid,8,1,584,58.4,53.862,0.8106,0.9223,0.1951,18.3565,0.1726,0.3205,1.3287,0.2701,-0.003,0.0494,0.6047,0.0493,33.3,342.64,22.57,0,0,0,0,0,0,0.0,238,0,0.383461,236,0,2.5274,4,0.0,0.0,0.200098,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,2,goal_reached,mid,8,1,546,54.6,51.7883,0.8431,0.9485,0.1171,11.4419,0.0397,0.0983,0.5384,0.0899,-0.0058,0.0266,0.0496,0.0259,31.77,584.75,26.66,1,0,2,0,1,0,0.00187,266,0,0.411451,409,6,1.9469,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,4,goal_reached,mid,8,1,535,53.5,51.9688,0.8402,0.9714,0.0322,10.4493,0.0612,0.1232,0.4883,0.107,-0.0036,0.0286,0.0497,0.0284,31.25,288.68,14.42,0,0,0,0,0,0,0.0,307,3,0.447443,244,1,2.2037,4,0.0,0.0,0.374669,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,401,40.1,39.0702,1.1175,0.9743,0.0565,7.858,0.0659,0.1315,0.5712,0.1139,-0.0081,0.0311,0.2048,0.0301,30.09,170.52,12.75,1,0,0,0,0,0,0.0,278,2,0.44344,97,0,2.5411,4,0.0,0.0,0.429735,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,7,solver_fail:Infeasible_Problem_Detected,mid,8,0,388,38.8,36.7029,1.1896,0.946,0.1568,9.227,0.0713,0.1499,0.6965,0.1318,-0.0008,0.0371,0.3929,0.0371,32.09,246.19,15.54,1,0,0,0,1,0,0.009967,387,6,0.446191,139,4,1.9433,4,0.0,0.0,0.446191,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,5,solver_fail:Infeasible_Problem_Detected,mid,8,0,286,28.6,27.6586,1.5786,0.9671,0.1011,8.7686,0.097,0.2321,0.9795,0.2108,-0.0073,0.0272,0.1113,0.0262,32.63,414.71,30.9,1,0,0,0,1,0,0.058718,285,5,0.482895,244,6,1.6014,4,0.0,0.0,0.482895,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,331,33.1,31.5655,1.3832,0.9536,0.1386,8.2217,0.0517,0.1202,0.5786,0.1085,-0.0069,0.026,0.0498,0.025,32.31,257.14,23.77,1,0,0,0,0,0,0.0,238,4,0.510288,330,5,1.9184,4,0.0,0.0,0.510288,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,6,goal_reached,mid,8,1,546,54.6,52.6523,0.8293,0.9643,0.0758,11.6362,0.0681,0.1603,0.7719,0.1451,-0.0007,0.0276,0.1252,0.0276,32.91,617.03,30.27,1,0,0,0,0,0,0.0,206,3,0.4354,218,3,2.2015,4,4.2844e-06,0.0023392805,0.4354,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,9,solver_fail:Infeasible_Problem_Detected,mid,8,0,155,15.5,12.9936,3.3603,0.8383,0.324,4.9422,0.0392,0.0786,0.2019,0.0681,-0.0091,0.0231,0.0494,0.0212,36.17,330.16,39.38,1,0,0,0,0,0,0.0,,,0.716483,147,7,1.3677,4,0.0,0.0,0.542463,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,7,solver_fail:Infeasible_Problem_Detected,mid,8,0,385,38.5,36.7219,1.189,0.9538,0.1347,9.5721,0.0574,0.1329,0.6894,0.1199,-0.0007,0.0379,0.4024,0.0379,30.29,283.74,16.41,1,0,0,0,1,0,0.055558,384,6,0.438981,139,4,1.9273,4,0.0,0.0,0.438981,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,401,40.1,39.0648,1.1177,0.9742,0.0567,8.2558,0.0569,0.1208,0.5693,0.1066,-0.0059,0.0315,0.1931,0.031,29.89,231.47,15.56,1,0,0,0,0,0,0.0,278,2,0.441938,97,0,2.5461,4,0.0,0.0,0.396143,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,1,goal_reached,mid,8,1,554,55.4,52.6706,0.829,0.9507,0.113,12.4831,0.0423,0.0988,0.4896,0.0893,-0.0055,0.0295,0.175,0.029,31.6,358.87,20.59,0,0,0,0,0,0,0.0,201,4,0.376295,269,5,1.935,4,0.0,0.0,0.27806,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,0,goal_reached,mid,8,1,560,56.0,52.5934,0.8302,0.9392,0.1556,14.8696,0.0686,0.1617,0.7381,0.1465,-0.0054,0.0276,0.0497,0.027,32.53,260.65,15.37,0,0,0,0,0,0,0.0,382,4,0.429508,184,0,1.9821,4,0.0,0.0,0.200622,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,2,goal_reached,mid,8,1,544,54.4,51.6114,0.846,0.9487,0.1127,10.551,0.0323,0.0853,0.538,0.0789,-0.0094,0.0283,0.0495,0.0267,31.21,448.41,23.27,0,0,2,0,1,0,0.003528,266,0,0.406251,268,0,1.9412,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,4,goal_reached,mid,8,1,537,53.7,52.0309,0.8392,0.9689,0.0362,10.2599,0.0407,0.0854,0.3374,0.0751,-0.0035,0.0269,0.0498,0.0267,30.97,214.11,11.8,0,0,0,0,0,0,0.0,397,7,0.448347,245,1,2.2048,4,0.0,0.0,0.448347,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,6,goal_reached,mid,8,1,546,54.6,52.5655,0.8306,0.9627,0.074,12.0586,0.0576,0.15,0.7758,0.1385,-0.0098,0.0287,0.0497,0.027,29.81,488.11,25.18,1,0,0,0,0,0,0.0,219,3,0.435873,218,3,2.196,4,2.5958e-06,0.0014173118,0.435873,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,9,solver_fail:Infeasible_Problem_Detected,mid,8,0,155,15.5,12.8335,3.4022,0.828,0.3267,4.527,0.0296,0.0514,0.1932,0.042,-0.0028,0.0194,0.0495,0.0192,32.56,247.45,25.57,1,0,0,0,0,0,0.0,,,0.833061,146,7,1.3548,4,0.0,0.0,0.540522,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,5,solver_fail:Infeasible_Problem_Detected,mid,8,0,268,26.8,26.1856,1.6674,0.9771,0.0664,6.3096,0.0959,0.2296,0.9416,0.2086,-0.0028,0.0248,0.0495,0.0246,30.44,175.48,15.17,1,0,0,0,0,0,0.0,245,6,0.489132,244,6,1.4552,4,0.0,0.0,0.489132,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,0,goal_reached,mid,8,1,561,56.1,52.509,0.8315,0.936,0.1519,14.1161,0.0743,0.1655,0.7359,0.1478,-0.0035,0.0261,0.0497,0.0259,29.64,170.99,11.42,0,0,2,0,0,0,0.0,382,4,0.427221,184,0,1.984,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,1,goal_reached,mid,8,1,556,55.6,52.6273,0.8296,0.9465,0.1254,12.6321,0.0466,0.1002,0.4763,0.0887,-0.0029,0.0271,0.1362,0.027,28.48,379.34,16.88,0,0,0,0,0,0,0.0,201,4,0.375927,268,5,1.9335,4,0.0,0.0,0.30882,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,401,40.1,39.0791,1.1173,0.9745,0.0564,8.011,0.0623,0.1262,0.5751,0.1098,-0.0053,0.0308,0.1887,0.0303,28.8,224.16,14.59,1,0,0,0,0,0,0.0,278,2,0.443655,97,0,2.5411,4,0.0,0.0,0.415945,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,2,goal_reached,mid,8,1,546,54.6,51.6383,0.8455,0.9458,0.1119,10.511,0.0359,0.0871,0.538,0.0793,-0.0051,0.0281,0.0498,0.0276,28.84,108.83,9.41,0,0,2,0,2,0,0.004422,265,0,0.411507,268,0,1.9341,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,3,goal_reached,mid,8,1,554,55.4,52.4232,0.8329,0.9463,0.1306,11.695,0.0512,0.1151,0.5715,0.1031,-0.0016,0.0271,0.0498,0.027,28.33,157.99,11.44,0,0,0,0,0,0,0.0,238,4,0.456268,342,6,2.0451,4,0.0,0.0,0.255346,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,4,goal_reached,mid,8,1,538,53.8,51.9772,0.84,0.9661,0.0402,10.0715,0.0469,0.0924,0.3409,0.0795,-0.0006,0.0268,0.0497,0.0268,27.74,363.82,16.17,0,0,0,0,0,0,0.0,397,7,0.448953,245,1,2.2007,4,0.0,0.0,0.448953,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,6,goal_reached,mid,8,1,547,54.7,52.5759,0.8305,0.9612,0.0694,11.6155,0.0639,0.1555,0.7863,0.1417,-0.0017,0.0268,0.0994,0.0267,28.96,212.82,13.18,0,0,0,0,0,0,0.0,205,3,0.438203,218,3,2.1956,4,0.0,0.0,0.438203,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,7,goal_reached,mid,8,1,564,56.4,53.4185,0.8174,0.9471,0.1322,13.5245,0.093,0.2182,1.0903,0.1974,-0.0083,0.0342,0.3697,0.0332,30.44,459.07,20.46,1,0,0,0,0,0,0.0,310,0,0.405765,401,6,2.2358,4,1.2e-09,6.637e-07,0.251958,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,321,32.1,31.056,1.4059,0.9675,0.0986,7.1986,0.0618,0.1327,0.574,0.1174,-0.0009,0.027,0.0497,0.027,32.95,193.02,18.46,1,0,0,0,0,0,0.0,238,4,0.526899,236,4,1.8505,4,0.0,0.0,0.526899,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,9,solver_fail:Infeasible_Problem_Detected,mid,8,0,155,15.5,13.1877,3.3108,0.8508,0.308,5.7103,0.0549,0.1124,0.3063,0.0981,0.0008,0.0239,0.0496,0.0239,37.97,557.0,50.89,1,0,0,0,0,0,0.0,,,0.602155,148,7,1.3871,4,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,5,solver_fail:Infeasible_Problem_Detected,mid,8,0,268,26.8,26.1737,1.6682,0.9766,0.0665,6.1807,0.1015,0.241,0.9505,0.2185,-0.001,0.0239,0.0493,0.0238,31.48,154.62,14.54,1,0,0,0,0,0,0.0,245,6,0.487032,244,6,1.4515,4,0.0,0.0,0.487032,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,0,goal_reached,mid,8,1,559,55.9,52.5163,0.8314,0.9395,0.1572,15.0342,0.0856,0.1806,0.7499,0.159,-0.0042,0.0255,0.0496,0.0251,32.58,221.06,15.66,0,0,3,0,0,0,0.0,382,4,0.425617,183,0,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,1,goal_reached,mid,8,1,563,56.3,53.4837,0.8164,0.2023,0.9384,11.9982,0.1152,0.2851,1.4463,0.2608,-0.0041,0.027,0.0895,0.0266,31.68,399.07,24.43,0,0,0,0,0,0,0.0,343,6,0.375243,268,5,1.8544,4,0.0,0.0,0.375243,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,7,solver_fail:Infeasible_Problem_Detected,mid,8,0,388,38.8,36.7029,1.1896,0.946,0.1568,9.227,0.0713,0.1499,0.6965,0.1318,-0.0008,0.0371,0.3929,0.0371,32.26,205.12,14.35,1,0,0,0,1,0,0.009967,387,6,0.446191,139,4,1.9433,4,0.0,0.0,0.446191,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,2,goal_reached,mid,8,1,546,54.6,51.7883,0.8431,0.9485,0.1171,11.4419,0.0397,0.0983,0.5384,0.0899,-0.0058,0.0266,0.0496,0.0259,32.88,470.57,21.41,1,0,2,0,1,0,0.00187,266,0,0.411451,409,6,1.9469,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,4,goal_reached,mid,8,1,535,53.5,51.9688,0.8402,0.9714,0.0322,10.4493,0.0612,0.1232,0.4883,0.107,-0.0036,0.0286,0.0497,0.0284,30.68,302.58,14.71,0,0,0,0,0,0,0.0,307,3,0.447443,244,1,2.2037,4,0.0,0.0,0.374669,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,401,40.1,39.0702,1.1175,0.9743,0.0565,7.858,0.0659,0.1315,0.5712,0.1139,-0.0081,0.0311,0.2048,0.0301,31.53,170.85,13.49,1,0,0,0,0,0,0.0,278,2,0.44344,97,0,2.5411,4,0.0,0.0,0.429735,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,6,goal_reached,mid,8,1,546,54.6,52.6523,0.8293,0.9643,0.0758,11.6362,0.0681,0.1603,0.7719,0.1451,-0.0007,0.0276,0.1252,0.0276,33.35,650.43,31.17,1,0,0,0,0,0,0.0,206,3,0.4354,218,3,2.2015,4,4.2844e-06,0.0023392805,0.4354,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,321,32.1,31.1513,1.4016,0.9704,0.0949,7.1343,0.0689,0.1446,0.5755,0.1272,-0.0048,0.0262,0.0497,0.0258,35.66,321.17,31.2,1,0,0,0,0,0,0.0,238,4,0.526765,236,4,1.8536,4,0.0,0.0,0.526765,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,1,solver_fail:Infeasible_Problem_Detected,mid,8,0,343,34.3,32.7556,1.333,0.955,0.1462,9.0429,0.1377,0.3314,1.7296,0.3015,-0.0068,0.0241,0.08,0.0231,39.13,536.97,40.76,1,0,0,0,0,0,0.0,201,4,0.375143,268,5,1.5219,3,0.0,0.0,0.375143,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,5,solver_fail:Infeasible_Problem_Detected,mid,8,0,285,28.5,27.692,1.5767,0.9717,0.0911,8.2576,0.1151,0.2535,0.9557,0.2258,-0.0024,0.0259,0.1385,0.0258,37.11,598.33,40.5,1,0,0,0,1,0,0.078396,284,5,0.486459,244,6,1.6,4,0.0,0.0,0.486459,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,0,goal_reached,mid,8,1,558,55.8,52.4815,0.832,0.9405,0.1552,15.8072,0.1029,0.202,0.7648,0.1738,-0.0053,0.0268,0.1173,0.0263,34.53,325.44,19.01,0,0,3,0,0,0,0.0,279,6,0.429003,182,0,2.0072,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,2,goal_reached,mid,8,1,540,54.0,51.5597,0.8468,0.9548,0.0821,10.2962,0.0632,0.1417,0.6558,0.1268,-0.0011,0.0258,0.0498,0.0258,33.52,296.79,14.46,0,0,5,0,0,0,0.0,264,0,0.389718,292,1,1.9056,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,4,goal_reached,mid,8,1,533,53.3,51.8993,0.8413,0.9737,0.0303,10.7605,0.0728,0.1406,0.5055,0.1202,-0.0046,0.0268,0.0497,0.0264,32.25,272.26,14.28,0,0,0,0,0,0,0.0,242,1,0.45032,244,1,2.2139,4,0.0,0.0,0.29571,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,401,40.1,39.056,1.1179,0.974,0.0565,7.5776,0.0704,0.1372,0.5633,0.1178,-0.0091,0.0325,0.2208,0.0312,33.22,303.02,20.47,1,0,0,0,0,0,0.0,278,2,0.442951,97,0,2.5312,4,0.0,0.0,0.435643,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,6,goal_reached,mid,8,1,546,54.6,52.6046,0.83,0.9635,0.0787,11.623,0.086,0.1904,0.7389,0.1699,-0.003,0.028,0.1322,0.0279,33.75,616.18,30.86,1,0,0,0,0,0,0.0,221,3,0.426056,219,3,2.1905,4,5.718e-07,0.0003122064,0.426056,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,321,32.1,31.056,1.4059,0.9675,0.0986,7.1986,0.0618,0.1327,0.574,0.1174,-0.0009,0.027,0.0497,0.027,32.04,221.88,18.08,1,0,0,0,0,0,0.0,238,4,0.526899,236,4,1.8505,4,0.0,0.0,0.526899,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,7,goal_reached,mid,8,1,560,56.0,53.4806,0.8164,0.955,0.1262,13.665,0.1141,0.2479,1.1972,0.2201,-0.0021,0.0344,0.4118,0.0343,32.64,290.72,14.85,0,0,3,0,0,0,0.0,397,6,0.398877,401,6,2.2196,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,5,solver_fail:Infeasible_Problem_Detected,mid,8,0,268,26.8,26.1737,1.6682,0.9766,0.0665,6.1807,0.1015,0.241,0.9505,0.2185,-0.001,0.0239,0.0493,0.0238,32.57,207.8,17.53,1,0,0,0,0,0,0.0,245,6,0.487032,244,6,1.4515,4,0.0,0.0,0.487032,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,0,goal_reached,mid,8,1,559,55.9,52.5163,0.8314,0.9395,0.1572,15.0342,0.0856,0.1806,0.7499,0.159,-0.0042,0.0255,0.0496,0.0251,33.2,189.81,14.0,0,0,3,0,0,0,0.0,382,4,0.425617,183,0,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,9,solver_fail:Infeasible_Problem_Detected,mid,8,0,155,15.5,13.1877,3.3108,0.8508,0.308,5.7103,0.0549,0.1124,0.3063,0.0981,0.0008,0.0239,0.0496,0.0239,38.41,451.53,41.81,1,0,0,0,0,0,0.0,,,0.602155,148,7,1.3871,4,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,9,goal_reached,mid,8,1,585,58.5,53.616,0.8144,0.9165,0.2058,17.3461,0.1664,0.3237,1.367,0.2777,-0.0067,0.0498,0.6132,0.0494,35.68,538.85,27.11,0,0,0,0,0,0,0.0,238,0,0.381799,236,0,2.4974,4,0.0,0.0,0.200711,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,4,goal_reached,mid,8,1,535,53.5,51.9688,0.8402,0.9714,0.0322,10.4493,0.0612,0.1232,0.4883,0.107,-0.0036,0.0286,0.0497,0.0284,31.76,273.44,13.6,0,0,0,0,0,0,0.0,307,3,0.447443,244,1,2.2037,4,0.0,0.0,0.374669,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,2,goal_reached,mid,8,1,546,54.6,51.7883,0.8431,0.9485,0.1171,11.4419,0.0397,0.0983,0.5384,0.0899,-0.0058,0.0266,0.0496,0.0259,33.6,592.21,26.64,1,0,2,0,1,0,0.00187,266,0,0.411451,409,6,1.9469,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,1,goal_reached,mid,8,1,563,56.3,53.4837,0.8164,0.2023,0.9384,11.9982,0.1152,0.2851,1.4463,0.2608,-0.0041,0.027,0.0895,0.0266,34.03,476.6,26.96,0,0,0,0,0,0,0.0,343,6,0.375243,268,5,1.8544,4,0.0,0.0,0.375243,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,7,solver_fail:Infeasible_Problem_Detected,mid,8,0,388,38.8,36.7029,1.1896,0.946,0.1568,9.227,0.0713,0.1499,0.6965,0.1318,-0.0008,0.0371,0.3929,0.0371,31.91,174.66,13.19,1,0,0,0,1,0,0.009967,387,6,0.446191,139,4,1.9433,4,0.0,0.0,0.446191,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,401,40.1,39.0702,1.1175,0.9743,0.0565,7.858,0.0659,0.1315,0.5712,0.1139,-0.0081,0.0311,0.2048,0.0301,32.17,203.39,14.53,1,0,0,0,0,0,0.0,278,2,0.44344,97,0,2.5411,4,0.0,0.0,0.429735,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,6,goal_reached,mid,8,1,546,54.6,52.6523,0.8293,0.9643,0.0758,11.6362,0.0681,0.1603,0.7719,0.1451,-0.0007,0.0276,0.1252,0.0276,32.99,576.78,27.2,1,0,0,0,0,0,0.0,206,3,0.4354,218,3,2.2015,4,4.2844e-06,0.0023392805,0.4354,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,3,solver_fail:Infeasible_Problem_Detected,mid,8,0,321,32.1,31.056,1.4059,0.9675,0.0986,7.1986,0.0618,0.1327,0.574,0.1174,-0.0009,0.027,0.0497,0.027,32.09,228.34,18.98,1,0,0,0,0,0,0.0,238,4,0.526899,236,4,1.8505,4,0.0,0.0,0.526899,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,5,solver_fail:Infeasible_Problem_Detected,mid,8,0,268,26.8,26.1737,1.6682,0.9766,0.0665,6.1807,0.1015,0.241,0.9505,0.2185,-0.001,0.0239,0.0493,0.0238,33.28,195.91,15.88,1,0,0,0,0,0,0.0,245,6,0.487032,244,6,1.4515,4,0.0,0.0,0.487032,
